order_id,user_id,order_date,item_id,item_price,qty,city,payment_type,order_status
o2552,u41,2023-10-11 07:49:00,i177,748.96,4,Chennai,cash,delivered
o2553,u58,2023-05-07 03:08:00,i16,1690.57,2,Pune,cash,delivered
o2554,u136,2023-06-08 08:42:00,i115,157.92,2,Mumbai,netbanking,cancelled
o2555,u469,2023-02-04 22:48:00,i89,125.59,4,Ahmedabad,card,delivered
o2556,u394,2023-08-17 01:55:00,i158,650.17,1,Ahmedabad,card,delivered
o2557,u207,2023-01-19 01:28:00,i61,688.92,2,Kolkata,netbanking,delivered
o2558,u466,2023-11-20 03:54:00,i156,1107.32,2,Delhi,cash,delivered
o2559,u413,2023-04-24 06:29:00,i17,1872.46,3,Pune,cash,delivered
o2560,u368,2023-12-06 16:33:00,i44,1287.63,3,Bangalore,netbanking,delivered
o2561,u124,2023-12-05 23:59:00,i49,1314.68,3,Pune,netbanking,delivered
o2562,u103,2023-07-19 18:43:00,i84,395.25,1,Bangalore,netbanking,delivered
o2563,u135,2023-05-31 07:55:00,i151,1499.66,1,Ahmedabad,card,delivered
o2564,u485,2023-02-05 07:16:00,i19,1541.67,2,Chennai,card,delivered
o2565,u295,2023-11-07 21:50:00,i85,39.93,3,Mumbai,card,delivered
o2566,u235,2023-05-23 20:12:00,i63,1002.94,5,Chennai,card,cancelled
o2567,u331,2023-08-27 06:34:00,i6,787.78,5,Ahmedabad,upi,cancelled
o2568,u461,2023-06-16 14:14:00,i138,401.99,5,Chennai,cash,returned
o2569,u278,2023-02-14 08:30:00,i13,892.32,2,Delhi,upi,delivered
o2570,u146,2023-08-05 12:07:00,i61,240.99,1,Chennai,card,delivered
o2571,u471,2023-02-16 03:55:00,i87,851.54,3,Pune,cash,delivered
o2572,u243,2023-04-23 15:16:00,i101,464.11,1,Delhi,netbanking,delivered
o2573,u363,2023-02-17 00:46:00,i111,1867.32,4,Mumbai,cash,delivered
o2574,u413,2023-07-06 10:11:00,i182,277.0,1,Delhi,netbanking,delivered
o2575,u98,2023-09-13 04:02:00,i192,438.57,1,Mumbai,cash,delivered
o2576,u375,2023-01-25 04:44:00,i64,1363.85,3,Bangalore,cash,delivered
o2577,u400,2023-05-25 16:07:00,i112,117.75,5,Delhi,netbanking,delivered
o2578,u387,2023-07-27 04:05:00,i143,573.76,2,Chennai,netbanking,delivered
o2579,u415,2023-03-17 16:55:00,i43,674.76,1,Delhi,netbanking,delivered
o2580,u427,2023-11-16 20:32:00,i154,1102.01,3,Mumbai,upi,delivered
o2581,u421,2023-12-15 19:04:00,i56,792.66,1,Hyderabad,netbanking,delivered
o2582,u379,2023-03-25 07:15:00,i77,456.88,5,Chennai,netbanking,cancelled
o2583,u64,2023-03-23 20:02:00,i7,1957.15,1,Bangalore,cash,delivered
o2584,u202,2023-04-06 16:33:00,i34,1474.71,2,Delhi,netbanking,delivered
o2585,u114,2023-08-28 02:12:00,i180,872.42,4,Mumbai,card,delivered
o2586,u65,2023-01-01 22:18:00,i183,1746.9,5,Chennai,netbanking,delivered
o2587,u380,2023-09-04 20:13:00,i149,1066.85,5,Kolkata,netbanking,delivered
o2588,u175,2023-08-03 05:47:00,i26,1698.22,1,Delhi,card,cancelled
o2589,u14,2023-08-13 00:06:00,i177,672.08,2,Chennai,cash,returned
o2590,u28,2023-12-01 10:23:00,i183,1330.37,2,Kolkata,netbanking,delivered
o2591,u109,2023-02-22 02:41:00,i134,294.17,3,Hyderabad,upi,delivered
o2592,u171,2023-07-25 22:27:00,i154,698.11,2,Bangalore,card,delivered
o2593,u107,2023-05-20 00:04:00,i116,1822.66,5,Kolkata,upi,delivered
o2594,u83,2023-08-17 07:10:00,i59,928.55,1,Ahmedabad,upi,delivered
o2595,u454,2023-01-26 18:42:00,i186,1675.27,3,Hyderabad,cash,cancelled
o2596,u345,2023-06-24 01:46:00,i6,1073.57,3,Chennai,upi,cancelled
o2597,u169,2023-12-10 18:37:00,i120,1879.99,1,Kolkata,cash,delivered
o2598,u217,2023-02-27 17:15:00,i79,1593.92,3,Hyderabad,upi,delivered
o2599,u25,2023-08-30 05:46:00,i66,1532.56,5,Pune,netbanking,delivered
o2600,u469,2023-10-27 02:08:00,i168,441.47,5,Kolkata,card,delivered
o2601,u82,2023-10-15 16:07:00,i119,147.46,3,Kolkata,netbanking,delivered
o2602,u375,2023-10-23 09:34:00,i13,745.67,1,Hyderabad,card,delivered
o2603,u311,2023-01-02 10:12:00,i122,1777.9,2,Hyderabad,card,delivered
o2604,u36,2023-01-20 05:06:00,i22,1320.06,2,Bangalore,upi,delivered
o2605,u219,2023-11-17 15:53:00,i63,659.19,2,Mumbai,cash,delivered
o2606,u338,2023-05-01 10:47:00,i147,62.64,4,Chennai,upi,delivered
o2607,u178,2023-09-28 20:37:00,i114,1959.32,4,Kolkata,cash,delivered
o2608,u489,2023-04-18 18:53:00,i56,606.84,2,Mumbai,cash,delivered
o2609,u81,2023-11-09 08:18:00,i33,996.97,2,Ahmedabad,card,delivered
o2610,u6,2023-09-25 22:55:00,i8,1817.2,1,Ahmedabad,upi,delivered
o2611,u72,2023-12-07 18:54:00,i111,92.09,4,Mumbai,netbanking,delivered
o2612,u104,2023-01-24 12:52:00,i103,409.78,5,Ahmedabad,cash,delivered
o2613,u296,2023-04-15 11:05:00,i166,540.13,4,Ahmedabad,card,delivered
o2614,u464,2023-01-20 23:08:00,i104,426.3,2,Mumbai,netbanking,delivered
o2615,u118,2023-10-15 23:34:00,i173,749.6,4,Hyderabad,card,cancelled
o2616,u430,2023-05-25 18:40:00,i1,959.07,3,Delhi,netbanking,delivered
o2617,u293,2023-09-09 20:49:00,i105,1608.11,4,Pune,upi,delivered
o2618,u143,2023-11-10 10:11:00,i110,637.82,1,Kolkata,cash,delivered
o2619,u484,2023-04-06 12:51:00,i156,1446.47,3,Delhi,cash,delivered
o2620,u373,2023-01-25 16:57:00,i9,1976.62,1,Delhi,cash,delivered
o2621,u81,2023-12-28 00:15:00,i88,1545.94,1,Chennai,card,delivered
o2622,u216,2023-03-26 19:14:00,i111,665.42,4,Pune,upi,returned
o2623,u254,2023-08-04 18:28:00,i107,279.64,2,Hyderabad,cash,delivered
o2624,u188,2023-04-06 21:42:00,i102,614.22,2,Pune,card,delivered
o2625,u286,2023-01-04 10:45:00,i23,329.51,4,Bangalore,upi,cancelled
o2626,u449,2023-01-26 13:43:00,i47,218.93,1,Bangalore,cash,delivered
o2627,u477,2023-05-13 06:21:00,i81,1800.84,2,Kolkata,cash,delivered
o2628,u184,2023-01-14 18:21:00,i31,736.05,4,Ahmedabad,cash,delivered
o2629,u60,2023-08-27 12:34:00,i60,1945.45,4,Kolkata,netbanking,delivered
o2630,u243,2023-04-26 10:54:00,i99,1506.16,4,Ahmedabad,netbanking,delivered
o2631,u61,2023-08-12 03:47:00,i80,1211.8,4,Ahmedabad,card,delivered
o2632,u110,2023-01-20 04:02:00,i1,167.64,3,Bangalore,card,cancelled
o2633,u404,2023-01-14 09:34:00,i103,1598.1,1,Kolkata,card,delivered
o2634,u386,2023-11-16 00:57:00,i116,408.1,1,Ahmedabad,upi,delivered
o2635,u448,2023-06-22 00:36:00,i172,1058.83,2,Mumbai,netbanking,delivered
o2636,u172,2023-07-07 14:02:00,i36,434.0,2,Mumbai,netbanking,cancelled
o2637,u114,2023-01-28 19:51:00,i93,561.14,4,Chennai,netbanking,delivered
o2638,u331,2023-01-02 16:55:00,i51,1329.8,2,Delhi,card,delivered
o2639,u255,2023-05-08 13:40:00,i163,443.23,3,Kolkata,cash,returned
o2640,u120,2023-09-02 02:26:00,i85,1158.0,5,Mumbai,card,cancelled
o2641,u435,2023-06-18 01:33:00,i6,1616.67,5,Ahmedabad,netbanking,delivered
o2642,u201,2023-12-25 06:06:00,i2,445.23,3,Pune,card,delivered
o2643,u348,2023-01-18 05:16:00,i168,1641.02,1,Delhi,cash,delivered
o2644,u138,2023-03-13 15:17:00,i107,994.14,1,Delhi,card,delivered
o2645,u310,2023-08-04 03:56:00,i163,994.1,5,Pune,netbanking,returned
o2646,u333,2023-03-15 00:07:00,i49,944.4,4,Bangalore,netbanking,delivered
o2647,u181,2023-08-28 14:45:00,i94,247.04,1,Pune,netbanking,cancelled
o2648,u269,2023-08-15 15:04:00,i160,718.27,5,Mumbai,cash,delivered
o2649,u465,2023-05-06 22:52:00,i65,1493.91,5,Pune,card,delivered
o2650,u58,2023-07-02 15:33:00,i44,580.21,5,Bangalore,upi,delivered
o2651,u464,2023-11-14 06:54:00,i158,1479.03,3,Kolkata,netbanking,delivered
o2652,u19,2023-06-02 03:44:00,i13,1731.33,3,Bangalore,cash,delivered
o2653,u3,2023-03-05 06:54:00,i32,959.63,1,Kolkata,cash,cancelled
o2654,u424,2023-11-14 01:55:00,i62,952.7,1,Pune,netbanking,delivered
o2655,u185,2023-11-09 15:27:00,i49,1233.11,3,Kolkata,card,delivered
o2656,u282,2023-09-08 08:47:00,i141,1908.03,4,Bangalore,cash,delivered
o2657,u12,2023-08-06 16:37:00,i145,1968.05,4,Kolkata,netbanking,delivered
o2658,u143,2023-04-14 07:45:00,i92,473.67,4,Delhi,card,returned
o2659,u385,2023-01-02 17:32:00,i91,1279.99,1,Bangalore,netbanking,delivered
o2660,u457,2023-07-12 07:12:00,i130,1542.95,4,Chennai,cash,delivered
o2661,u4,2023-04-08 18:27:00,i63,1794.04,5,Bangalore,upi,delivered
o2662,u344,2023-01-17 00:28:00,i186,840.15,1,Pune,upi,delivered
o2663,u386,2023-04-18 08:17:00,i68,323.62,3,Bangalore,cash,delivered
o2664,u115,2023-07-17 02:52:00,i40,383.04,4,Chennai,netbanking,delivered
o2665,u139,2023-07-21 00:33:00,i26,765.32,2,Chennai,cash,returned
o2666,u410,2023-03-22 02:28:00,i77,798.14,4,Delhi,upi,delivered
o2667,u5,2023-02-07 23:01:00,i13,1797.69,2,Delhi,cash,delivered
o2668,u468,2023-09-08 10:05:00,i21,302.68,4,Bangalore,card,delivered
o2669,u354,2023-08-08 16:19:00,i178,1561.88,4,Hyderabad,card,delivered
o2670,u269,2023-05-18 10:59:00,i48,251.78,3,Kolkata,card,delivered
o2671,u59,2023-11-12 16:42:00,i41,590.79,5,Chennai,card,delivered
o2672,u19,2023-09-03 17:44:00,i136,978.2,5,Delhi,cash,delivered
o2673,u13,2023-07-20 20:18:00,i7,689.92,2,Delhi,netbanking,delivered
o2674,u187,2023-10-04 01:42:00,i27,554.62,1,Bangalore,upi,delivered
o2675,u474,2023-09-21 20:15:00,i166,374.21,4,Mumbai,card,delivered
o2676,u94,2023-05-05 17:23:00,i118,1175.01,1,Mumbai,upi,delivered
o2677,u465,2023-08-10 01:04:00,i192,222.19,5,Delhi,cash,delivered
o2678,u54,2023-02-17 04:32:00,i9,1406.42,1,Chennai,netbanking,delivered
o2679,u337,2023-06-01 14:31:00,i145,509.95,1,Bangalore,netbanking,delivered
o2680,u351,2023-08-12 02:10:00,i44,132.67,4,Kolkata,card,delivered
o2681,u403,2023-10-05 16:23:00,i60,1191.78,1,Pune,netbanking,delivered
o2682,u411,2023-08-01 02:49:00,i7,1507.16,5,Bangalore,card,delivered
o2683,u295,2023-06-16 07:36:00,i94,627.33,5,Delhi,netbanking,cancelled
o2684,u345,2023-04-28 23:13:00,i151,1237.6,3,Kolkata,upi,delivered
o2685,u331,2023-10-20 12:51:00,i87,1416.17,5,Mumbai,netbanking,delivered
o2686,u15,2023-02-25 03:49:00,i117,1566.6,5,Hyderabad,card,returned
o2687,u464,2023-08-12 16:44:00,i26,1145.91,4,Ahmedabad,upi,delivered
o2688,u187,2023-09-19 16:46:00,i155,1554.66,4,Ahmedabad,upi,returned
o2689,u68,2023-07-08 02:43:00,i159,388.49,2,Delhi,cash,delivered
o2690,u367,2023-02-09 19:43:00,i35,892.67,4,Chennai,upi,cancelled
o2691,u313,2023-10-27 22:33:00,i187,321.58,4,Mumbai,card,delivered
o2692,u191,2023-07-18 10:03:00,i165,1347.09,4,Hyderabad,cash,delivered
o2693,u223,2023-12-03 00:26:00,i49,1016.8,5,Pune,netbanking,delivered
o2694,u28,2023-01-09 11:24:00,i182,1021.94,4,Kolkata,netbanking,cancelled
o2695,u243,2023-02-21 05:47:00,i104,724.06,3,Delhi,netbanking,delivered
o2696,u265,2023-06-02 23:12:00,i43,1974.59,4,Kolkata,netbanking,delivered
o2697,u89,2023-08-11 15:43:00,i78,629.32,4,Pune,upi,delivered
o2698,u203,2023-10-31 07:52:00,i147,531.16,2,Hyderabad,netbanking,delivered
o2699,u400,2023-05-09 19:06:00,i44,1376.96,5,Pune,card,cancelled
o2700,u193,2023-02-05 09:21:00,i81,1155.85,3,Bangalore,card,returned
o2701,u214,2023-02-11 14:33:00,i15,1555.11,3,Mumbai,card,delivered
o2702,u250,2023-04-22 13:44:00,i19,645.51,1,Delhi,netbanking,delivered
o2703,u318,2023-03-26 17:12:00,i163,1085.3,2,Bangalore,upi,delivered
o2704,u262,2023-07-06 07:11:00,i149,1988.76,4,Bangalore,netbanking,delivered
o2705,u269,2023-08-05 10:18:00,i111,74.24,4,Hyderabad,cash,delivered
o2706,u271,2023-12-26 00:08:00,i162,1900.94,4,Kolkata,card,delivered
o2707,u345,2023-05-24 13:34:00,i35,364.69,3,Chennai,upi,delivered
o2708,u146,2023-10-26 00:29:00,i56,1657.18,1,Kolkata,netbanking,delivered
o2709,u103,2023-04-01 21:26:00,i22,1603.03,3,Mumbai,netbanking,delivered
o2710,u102,2023-12-12 23:55:00,i137,296.79,1,Delhi,netbanking,delivered
o2711,u249,2023-01-17 22:57:00,i119,197.76,5,Delhi,netbanking,delivered
o2712,u200,2023-02-05 14:51:00,i137,691.53,2,Hyderabad,netbanking,delivered
o2713,u227,2023-07-29 12:16:00,i193,1162.47,3,Pune,card,delivered
o2714,u361,2023-07-27 01:00:00,i26,1494.69,3,Hyderabad,netbanking,delivered
o2715,u382,2023-06-13 02:10:00,i132,317.4,1,Mumbai,upi,delivered
o2716,u34,2023-12-10 16:46:00,i17,639.24,1,Chennai,cash,delivered
o2717,u400,2023-02-13 07:26:00,i75,82.98,3,Bangalore,card,delivered
o2718,u271,2023-01-22 02:33:00,i87,395.29,5,Pune,upi,delivered
o2719,u407,2023-06-13 04:00:00,i116,502.46,1,Chennai,card,delivered
o2720,u451,2023-10-28 11:02:00,i11,1655.33,3,Ahmedabad,upi,delivered
o2721,u340,2023-03-06 00:06:00,i13,1161.74,1,Pune,netbanking,delivered
o2722,u368,2023-05-31 21:57:00,i96,1688.81,4,Delhi,cash,delivered
o2723,u31,2023-01-28 02:47:00,i162,919.67,4,Mumbai,card,delivered
o2724,u358,2023-04-28 17:17:00,i56,547.39,2,Hyderabad,card,delivered
o2725,u423,2023-01-21 18:09:00,i102,1298.53,3,Delhi,card,delivered
o2726,u96,2023-10-10 08:13:00,i67,241.68,3,Delhi,cash,returned
o2727,u383,2023-10-16 21:15:00,i156,673.17,3,Chennai,netbanking,delivered
o2728,u78,2023-04-10 04:05:00,i164,1108.47,4,Delhi,netbanking,delivered
o2729,u108,2023-06-12 03:33:00,i105,690.81,3,Bangalore,netbanking,delivered
o2730,u289,2023-05-16 10:20:00,i84,1278.99,3,Delhi,netbanking,delivered
o2731,u482,2023-04-25 15:49:00,i190,491.48,3,Ahmedabad,netbanking,delivered
o2732,u143,2023-09-05 18:05:00,i199,681.78,3,Delhi,card,delivered
o2733,u43,2023-08-24 00:11:00,i164,888.25,3,Ahmedabad,netbanking,cancelled
o2734,u71,2023-04-26 10:27:00,i31,1844.51,3,Kolkata,netbanking,cancelled
o2735,u20,2023-12-25 23:19:00,i198,1119.12,2,Delhi,cash,delivered
o2736,u282,2023-02-21 23:03:00,i62,248.97,3,Delhi,upi,delivered
o2737,u145,2023-10-08 10:33:00,i6,1286.69,2,Hyderabad,netbanking,delivered
o2738,u176,2023-01-30 08:34:00,i26,492.8,2,Chennai,cash,delivered
o2739,u180,2023-11-20 13:18:00,i69,551.42,5,Bangalore,cash,delivered
o2740,u411,2023-07-12 20:04:00,i117,1874.72,1,Ahmedabad,cash,delivered
o2741,u470,2023-10-23 06:27:00,i32,1199.5,3,Delhi,cash,delivered
o2742,u1,2023-03-04 03:36:00,i140,1792.47,2,Pune,card,delivered
o2743,u240,2023-02-05 03:23:00,i47,662.5,1,Kolkata,cash,delivered
o2744,u409,2023-04-26 17:27:00,i167,1988.98,1,Hyderabad,netbanking,delivered
o2745,u433,2023-02-28 23:24:00,i63,1484.14,5,Mumbai,cash,delivered
o2746,u46,2023-12-17 20:28:00,i44,1820.03,2,Delhi,netbanking,delivered
o2747,u279,2023-04-26 20:19:00,i200,841.9,2,Pune,cash,delivered
o2748,u217,2023-04-05 23:59:00,i180,1490.03,3,Bangalore,upi,cancelled
o2749,u317,2023-12-18 09:17:00,i32,1411.43,3,Mumbai,card,delivered
o2750,u288,2023-06-09 22:44:00,i99,23.29,2,Chennai,upi,delivered
o2751,u4,2023-07-06 15:07:00,i95,1367.27,5,Ahmedabad,card,delivered
o2752,u82,2023-02-14 02:49:00,i77,1950.29,5,Pune,upi,delivered
o2753,u292,2023-01-04 20:04:00,i144,36.3,3,Chennai,cash,returned
o2754,u150,2023-06-05 00:48:00,i6,1574.11,1,Hyderabad,cash,delivered
o2755,u80,2023-11-26 12:13:00,i96,292.12,5,Chennai,cash,delivered
o2756,u462,2023-07-14 23:46:00,i80,364.26,3,Pune,upi,delivered
o2757,u468,2023-01-25 05:42:00,i67,1366.39,5,Bangalore,cash,delivered
o2758,u72,2023-05-29 17:05:00,i33,722.34,4,Hyderabad,upi,returned
o2759,u464,2023-09-30 00:51:00,i144,1855.75,4,Hyderabad,netbanking,delivered
o2760,u44,2023-07-25 04:08:00,i114,1948.56,5,Pune,netbanking,cancelled
o2761,u19,2023-07-23 00:09:00,i196,66.22,5,Mumbai,card,delivered
o2762,u314,2023-01-17 08:17:00,i92,983.75,5,Pune,upi,cancelled
o2763,u221,2023-12-26 01:21:00,i5,906.9,1,Chennai,upi,returned
o2764,u43,2023-04-02 16:33:00,i19,1643.75,2,Delhi,cash,delivered
o2765,u290,2023-06-12 17:58:00,i91,782.98,3,Mumbai,cash,delivered
o2766,u365,2023-10-01 12:46:00,i166,117.93,4,Chennai,card,delivered
o2767,u277,2023-01-18 15:29:00,i73,794.55,5,Kolkata,netbanking,delivered
o2768,u238,2023-08-25 18:51:00,i56,962.58,5,Ahmedabad,card,delivered
o2769,u451,2023-11-09 10:54:00,i115,329.53,1,Hyderabad,upi,delivered
o2770,u354,2023-11-23 06:08:00,i31,1698.5,3,Bangalore,card,cancelled
o2771,u187,2023-09-11 01:59:00,i128,412.57,1,Bangalore,upi,delivered
o2772,u120,2023-08-31 18:51:00,i111,1542.9,3,Chennai,netbanking,delivered
o2773,u440,2023-09-11 22:16:00,i5,441.46,4,Kolkata,upi,delivered
o2774,u133,2023-12-20 04:32:00,i98,1922.72,1,Ahmedabad,upi,cancelled
o2775,u126,2023-12-19 17:33:00,i34,1040.47,2,Chennai,upi,delivered
o2776,u194,2023-02-06 19:23:00,i63,1209.82,1,Bangalore,cash,delivered
o2777,u12,2023-09-09 10:30:00,i126,1393.43,5,Chennai,upi,delivered
o2778,u151,2023-07-11 10:21:00,i8,856.52,2,Hyderabad,netbanking,delivered
o2779,u432,2023-12-15 20:17:00,i34,1926.42,2,Kolkata,cash,delivered
o2780,u75,2023-04-11 12:36:00,i196,1303.48,2,Delhi,cash,delivered
o2781,u269,2023-09-04 04:39:00,i98,42.77,5,Kolkata,card,delivered
o2782,u410,2023-12-12 15:20:00,i122,794.98,4,Chennai,cash,delivered
o2783,u178,2023-12-25 18:05:00,i155,1826.62,2,Kolkata,upi,delivered
o2784,u228,2023-02-23 07:19:00,i95,1283.11,3,Hyderabad,netbanking,delivered
o2785,u78,2023-12-31 09:19:00,i36,155.7,4,Chennai,card,delivered
o2786,u275,2023-11-21 22:52:00,i159,186.3,4,Pune,card,delivered
o2787,u384,2023-12-10 21:49:00,i93,1832.93,5,Ahmedabad,card,delivered
o2788,u376,2023-02-03 13:05:00,i159,195.33,5,Hyderabad,cash,returned
o2789,u420,2023-09-02 11:37:00,i70,878.39,5,Hyderabad,cash,delivered
o2790,u272,2023-06-24 11:36:00,i78,200.03,4,Pune,card,delivered
o2791,u386,2023-11-28 13:24:00,i147,425.29,3,Hyderabad,upi,delivered
o2792,u155,2023-03-01 21:08:00,i182,285.24,2,Bangalore,upi,delivered
o2793,u291,2023-01-21 10:05:00,i122,412.29,1,Chennai,netbanking,delivered
o2794,u125,2023-07-09 03:59:00,i12,1529.4,2,Bangalore,card,delivered
o2795,u86,2023-03-09 20:37:00,i47,137.76,4,Delhi,netbanking,delivered
o2796,u356,2023-03-03 15:04:00,i195,329.24,3,Ahmedabad,cash,delivered
o2797,u392,2023-03-06 10:00:00,i191,692.06,3,Chennai,netbanking,delivered
o2798,u116,2023-09-05 23:26:00,i191,1685.72,2,Delhi,netbanking,cancelled
o2799,u404,2023-09-10 03:17:00,i125,982.19,3,Bangalore,netbanking,delivered
o2800,u67,2023-03-13 02:40:00,i82,1902.78,2,Chennai,upi,delivered
o2801,u158,2023-07-19 20:06:00,i86,877.95,2,Chennai,netbanking,delivered
o2802,u184,2023-06-03 17:35:00,i19,1209.05,3,Delhi,card,delivered
o2803,u54,2023-01-19 23:22:00,i162,196.83,3,Pune,netbanking,delivered
o2804,u214,2023-05-01 03:13:00,i163,725.54,2,Pune,upi,delivered
o2805,u492,2023-06-20 17:33:00,i86,778.05,5,Mumbai,card,cancelled
o2806,u353,2023-09-04 05:11:00,i83,1192.06,1,Chennai,netbanking,returned
o2807,u140,2023-04-14 08:12:00,i70,167.12,2,Bangalore,cash,delivered
o2808,u293,2023-09-15 18:18:00,i79,1568.51,5,Pune,upi,delivered
o2809,u77,2023-03-18 05:52:00,i147,1208.78,1,Mumbai,cash,delivered
o2810,u487,2023-03-24 01:50:00,i177,1003.34,2,Ahmedabad,cash,delivered
o2811,u29,2023-01-30 11:22:00,i163,389.64,2,Chennai,upi,delivered
o2812,u401,2023-03-18 03:41:00,i25,672.28,1,Pune,upi,delivered
o2813,u176,2023-07-05 01:36:00,i60,1408.39,4,Chennai,netbanking,delivered
o2814,u249,2023-07-24 13:56:00,i65,480.25,2,Ahmedabad,netbanking,delivered
o2815,u475,2023-02-01 13:27:00,i134,1359.79,1,Mumbai,cash,delivered
o2816,u60,2023-01-24 08:50:00,i34,1937.54,5,Mumbai,netbanking,delivered
o2817,u56,2023-12-15 12:32:00,i128,1126.63,3,Ahmedabad,card,delivered
o2818,u48,2023-11-11 14:15:00,i102,244.55,2,Delhi,upi,delivered
o2819,u213,2023-11-01 04:27:00,i172,1762.09,2,Kolkata,cash,returned
o2820,u205,2023-07-21 05:03:00,i7,1303.33,2,Ahmedabad,netbanking,delivered
o2821,u254,2023-01-24 21:08:00,i185,631.78,4,Ahmedabad,cash,delivered
o2822,u204,2023-04-18 08:09:00,i48,1623.96,3,Ahmedabad,cash,delivered
o2823,u178,2023-02-26 19:25:00,i188,605.77,2,Chennai,card,delivered
o2824,u96,2023-06-22 17:10:00,i111,870.68,3,Hyderabad,cash,delivered
o2825,u186,2023-11-28 11:32:00,i33,364.17,3,Delhi,cash,delivered
o2826,u286,2023-11-26 04:02:00,i104,1267.0,1,Bangalore,cash,delivered
o2827,u129,2023-01-02 05:43:00,i180,711.14,5,Kolkata,card,delivered
o2828,u266,2023-01-06 02:11:00,i195,1780.66,5,Kolkata,card,cancelled
o2829,u382,2023-12-22 15:44:00,i122,184.3,4,Ahmedabad,card,delivered
o2830,u282,2023-01-15 11:00:00,i179,465.76,3,Bangalore,upi,delivered
o2831,u206,2023-10-07 17:18:00,i82,1806.36,1,Bangalore,upi,delivered
o2832,u333,2023-04-08 17:50:00,i176,1165.56,1,Kolkata,cash,delivered
o2833,u440,2023-07-06 11:12:00,i84,1586.25,5,Chennai,upi,delivered
o2834,u198,2023-10-21 00:39:00,i50,1534.36,1,Delhi,card,delivered
o2835,u317,2023-09-26 21:45:00,i20,803.8,3,Pune,card,delivered
o2836,u76,2023-02-18 21:41:00,i83,843.18,3,Bangalore,netbanking,delivered
o2837,u362,2023-04-13 13:40:00,i168,1689.5,3,Chennai,netbanking,delivered
o2838,u93,2023-06-08 16:27:00,i41,1956.18,4,Chennai,cash,delivered
o2839,u326,2023-09-10 20:50:00,i14,1350.25,1,Ahmedabad,card,delivered
o2840,u145,2023-03-07 18:32:00,i160,864.24,3,Delhi,card,delivered
o2841,u26,2023-02-16 12:00:00,i28,79.98,1,Hyderabad,cash,delivered
o2842,u35,2023-02-12 22:10:00,i107,1598.92,3,Mumbai,cash,delivered
o2843,u416,2023-08-13 13:31:00,i59,162.72,1,Bangalore,card,delivered
o2844,u311,2023-09-12 02:07:00,i24,999.71,4,Delhi,card,returned
o2845,u3,2023-03-17 21:23:00,i47,1186.05,2,Ahmedabad,upi,delivered
o2846,u295,2023-07-06 05:52:00,i54,1516.04,4,Pune,upi,delivered
o2847,u386,2023-09-19 15:09:00,i65,585.53,4,Bangalore,card,delivered
o2848,u416,2023-01-13 02:08:00,i51,860.07,3,Pune,upi,delivered
o2849,u418,2023-02-01 11:12:00,i66,902.26,5,Kolkata,card,delivered
o2850,u494,2023-02-03 11:02:00,i58,1280.85,5,Chennai,upi,returned
o2851,u479,2023-03-16 03:56:00,i50,1688.14,4,Hyderabad,cash,delivered
o2852,u260,2023-08-12 08:12:00,i49,1945.6,2,Bangalore,netbanking,delivered
o2853,u264,2023-03-09 04:12:00,i152,36.84,3,Hyderabad,upi,delivered
o2854,u44,2023-01-24 13:08:00,i128,438.74,1,Delhi,upi,delivered
o2855,u344,2023-01-30 14:16:00,i187,1260.28,1,Delhi,upi,delivered
o2856,u274,2023-07-10 14:21:00,i162,608.61,2,Chennai,netbanking,delivered
o2857,u72,2023-04-24 19:32:00,i21,297.7,5,Chennai,cash,delivered
o2858,u321,2023-03-07 00:41:00,i141,789.66,4,Ahmedabad,cash,delivered
o2859,u270,2023-03-06 19:11:00,i192,89.47,4,Bangalore,card,delivered
o2860,u17,2023-06-25 05:54:00,i6,1388.41,2,Delhi,upi,delivered
o2861,u383,2023-10-02 00:02:00,i86,1108.87,1,Delhi,upi,cancelled
o2862,u290,2023-06-05 08:25:00,i21,1647.62,2,Kolkata,netbanking,delivered
o2863,u147,2023-08-28 23:06:00,i73,261.17,1,Bangalore,cash,cancelled
o2864,u308,2023-01-13 08:58:00,i140,325.63,5,Chennai,cash,delivered
o2865,u14,2023-12-31 21:38:00,i65,900.25,3,Chennai,netbanking,returned
o2866,u249,2023-08-13 09:10:00,i114,517.19,1,Chennai,netbanking,delivered
o2867,u483,2023-07-18 23:24:00,i176,1108.46,1,Kolkata,cash,cancelled
o2868,u434,2023-08-06 04:47:00,i38,590.81,3,Mumbai,cash,delivered
o2869,u31,2023-08-13 03:45:00,i37,1663.15,2,Pune,netbanking,delivered
o2870,u74,2023-04-15 21:40:00,i133,258.19,5,Kolkata,upi,delivered
o2871,u23,2023-08-10 02:42:00,i26,508.39,2,Delhi,card,delivered
o2872,u176,2023-08-10 08:24:00,i200,473.38,3,Hyderabad,cash,cancelled
o2873,u159,2023-05-06 12:07:00,i43,280.83,2,Mumbai,cash,delivered
o2874,u13,2023-06-12 16:17:00,i23,14.66,5,Mumbai,netbanking,delivered
o2875,u150,2023-10-06 23:10:00,i78,1598.25,3,Pune,cash,delivered
o2876,u314,2023-12-16 22:10:00,i102,373.27,1,Hyderabad,netbanking,delivered
o2877,u75,2023-01-17 19:55:00,i167,1688.93,1,Kolkata,card,delivered
o2878,u24,2023-09-11 21:55:00,i195,496.37,5,Mumbai,netbanking,cancelled
